product_id,product_name,maker_id,brand_id,category1_id,category2_id,jan_code,release_date,release_date_additional,rating,points,review_count,is_best_cosme,is_rankin_cosme,price_with_tax,net_content,description,ingredients,how_to_use,features,caution,buy_url
10256344,WATERISM GLOW TINT,111558,119868,1031,1015,8809928133324,2024/5/15,,5.2,14,256,0,1,1650,4g,"
全9色
透明感のある光沢でべたつかずしっとり。水分でボリュームを満たしてくれるウォーターグロウティント。しっかりとしたリップテンションケアで弾むようなぷるぷる感。透明でぷりぷりしたウォーターグロウ光沢で刺激を与えずに自然なウォーターボリューマイジング。軽くてべたつかず、光沢持続力に優れ、薄いナチュラルな着色と厚みのある軽いウォーターの輝き感を持続。リップケアとリップメイクを同時に兼ね備えています。唇に3Dボリューム*1を与え、AQUA OIL COMPLEX*2を配合してしっとりとした唇をキープ。どんな肌トーンの方でも自然な血色感を与えるナチュラルカラー。ほのかに広がるパール配合で唇のグロッシーさを最大限に引き出します。
*1 メイクアップ効果による
*2 グリセリン、精製水、スクロースパルミテート、ハイドロジェネテッドレシチン、オリーブオイル、ブドウ種子油、ホホバ種子油、クイーンズランドナッツオイル","リンゴ酸ジイソステアリル、水、ビスジグリセリルポリアシルアジペート-2、
ジフェニルシロキシフェニルトリメチコン、トリメチルペンタフェニルトリシロキサン、ジグリセリン、水添ポリイソブテン、グリセリン、ペンチレングリコール、
セチルPEG/PPG-10/1ジメチコン、イソステアリン酸ソルビタン、セテアレス-20、
フェノキシエタノール、
(アクリル酸ヒドロキシエチル/アクリロイルジメチルタウリンNa)コポリマー、
スクワラン、クロレラエキス、グルコース、BG、香料、フルクトオリゴ糖、
フルクトース、ジラウラミドグルタミドリシンNa、エチルヘキシルグリセリン、
ポリソルベート60、エチレンジアミンジコハク酸3Na、水酸化Al、
ポリアクリル酸アンモニウム、1,2-ヘキサンジオール、
テトラ(ジ-t-ブチルヒドロキシヒドロケイヒ酸)ペンタエリスリチル、
パルミチン酸エチルヘキシル、マルトデキストリン、アボカドエキス、トリベヘニン、
パルミチン酸スクロース、水添レシチン、マカデミア種子油、オリーブ果実油、
ホホバ種子油、ブドウ種子油、乳酸、パルミトイルトリペプチド-1
[+/-]酸化チタン、ホウケイ酸(Ca/チタン)、酸化スズ、黄4、黄5、赤104(1)、赤227、青1",,,,https://www.cosme.com/products/detail.php?product_id=332800
10248122,パワーマット　ハイインテンシティ　リップペンシル,3775,2213,1017,,4535683209205,2024/1/1,2024/6/14,5.4,13,97,0,1,4180,2.4g,"
濃密マット処方で圧倒的存在感を放つパワーマットハイインテンシティ リップペンシルで、唇を主役に。
狙い通りの描きやすさをペンシル型で叶え、クリームからマットに変化するテクスチャーは、スムースにグライドして密着し、大胆なマットリップに仕上がります。落ちにくさのトップに挑む色移りしにくいカラーは、パワーがみなぎるような10色展開。エモリエントオイル（保湿成分）に純度の高いピグメントをブレンドしたNARS独自のパワーピグメントコンプレックスが、なめらかでエフォートレスなグライドを実現します。濃密で鮮やかな発色と重さを感じさせない快適なつけ心地は、きっとやみつきになるはず。
パワー、発色、描きやすさ。すべて思い通りに。",,"
・ペンシルの先端を使って唇の輪郭をとってから唇を塗りつぶすと、大胆なマットルックに仕上がります。
・お好きなカラーで唇の輪郭をとった後、より明るいカラーで唇を塗りつぶすと、立体感のあるリップに仕上がります。
・フォーミュラが完全に乾くと色移りしにくくなります。
・ペンシルシャープナー（別売り）を使って、使用毎に削ることをおすすめします。",,"
◇ 芯を削るとき、先をとがらせすぎると芯が折れたりくずれる場合がありますのでご注意ください。
◇ 芯を削るときはＮＡＲＳシャープナーをお使いください。
◇ ご使用後は必ずキャップを閉めてください。
◇ 日のあたるところや高温・多湿のところに置かないでください。",https://www.cosme.com/products/detail.php?product_id=317752
10233351,セルヴォーク アラウズ リップス,103384,114017,1031,1015,4570106725009,2023/1/6,2024/4/19,5.1,13,92,0,0,2970,3.5g,"
素の唇の血色や質感を生かし、みずみずしいシースルー発色で唇を彩るリップバーム。ひとりひとりの潜在的な美しさを引き出すように、唇をほんのり染め上げます。また、プランプ効果*2 でふっくらボリュームのある唇に。唇をケアする保湿成分を贅沢に配合し、唇を潤し、乾燥による荒れを防ぎます。内なる美を解き放つように、トランスペアレントな奥ゆきと洗練を唇に纏う、アラウズ リップスの誕生です。",イソステアリルアルコール、トリイソステアリン酸ポリグリセリル‐2、デカイソステアリン酸ポリグリセリルー10、ダイマージリノール酸ダイマージリノレイルビス(ベヘニル/イソステアリル/フィトステリル)、ホホバエステル、ヒマワリ種子ロウ、(カプリル酸/カプリン酸)ヤシアルキル、(イソステアリン酸ポリグリセリルー2/ダイマージリノール酸)コポリマー、ダイマージリノール酸ジイソステアリン酸ポリグリセリル‐3、ペンタイソステアリン酸ポリグリセリル‐10、 コメヌカロウ、トリ(カプリル酸/カプリン酸)グリセリル、メントール、トコフェロール、ポリリシノレイン酸ポリグリセリル‐6、キャンデリラロウ炭化水素、ツボクサエキス、アルガニアスピノサ核油、カニナバラ果実油、フランスラベンダーエキス、ジパルミチン酸アスコルビル、(+/-) 酸化チタン、酸化鉄、マンガンバイオレット、カオリン、合成フルオロフロゴパイト、マイカ、 赤104(1)、赤201、赤202、 赤218、赤223、黄4、青1,"
専用ケース(別売り)に差し込み、カチッと音が鳴るまで押し込んでください。仮カバーを外してからキャップをしめてください。5mm程度をくり出し、唇に直接塗布するか、リップブラシにとってお使いください。","無鉱物油
アルコールフリー
パラベンフリー",,https://www.cosme.com/products/detail.php?product_id=309326
10164179,コンスピキュアス リップス,13572,117062,1015,,,2019/1/23,2022/10/12,5.0,13,282,0,0,3300,2.9g,"
誰にでも似合う、軽やかでくすみのない口紅。スムースな付け心地、心地よいフィット感、美しい発色、絶妙なハーフマットの仕上がり、そのすべてが顔印象を美しくし、心まで晴れやかにします。ワックス・オイル・パウダーの絶妙バランスがなめらかな伸びとピタッと止まる密着感を両立し、潤いオイルが唇の乾燥を防ぐので、美しい仕上がりが長時間持続。ほんのり広がるアールグレイの香り。",,,,,
10157186,グレイズバームリップ,784,656,1031,1015,4964596485176,2018/10/16,2020/9/23,4.8,13,987,0,0,1760,,"
美しいツヤ・発色と濃厚なバームのようなテクスチャーを実現した新感覚のトリートメントリップ。4種類のセラミドとアルガンオイルを贅沢に配合した濃厚バームが、唇の上でとろけて密着。ひと塗りで鮮やかな美発色を実現し、密着力にも優れているので美しい色とツヤが長時間持続します。唇のフォルムをきれいに見せるリッチなツヤ感は、ガサガサも縦ジワも目立たせません。",成分:リンゴ酸ジイソステアリル、テトラエチルヘキサン酸ペンタエリスリチル、トリイソステアリン酸ポリグリセリル-2、水添ポリイソブテン、ヒドロキシアルキル(C16-18)ヒドロキシダイマージリノレイルエーテル、ワセリン、ポリエチレン、キャンデリラロウエステルズ、マイクロクリスタリンワックス、水添ポリデセン、アルガニアスピノサ核油、セラミドEOP、セラミドNG、セラミドNP、セラミドAP、水添レシチン、ダイズステロール、(HDI/トリメチロールヘキシルラクトン)クロスポリマー、カプリル酸グリセリル、トコフェロール、硫酸Ba、(+/-)シリカ、ラウロイルリシン、黄4、黄5、酸化チタン、酸化鉄、水酸化Al、青1、赤104(1)、赤201、赤202,"
【BASIC】
・理想の唇のフォルムを描きながら、ゆっくり滑らせるように丁寧にオン。
・上下の唇を強めに合わせてなじませると、密着力が高まりさらに色もちUP。
【TREND】
・フチを指でぼかしてラフに仕上げればカジュアルでこなれた印象に。
・重ねづけするほど濃厚発色＆ツヤUP。1本で色々な仕上がりが楽しめます。",,,https://www.cosme.com/products/detail.php?product_id=143987
10220410,マットジュエルリップコレクション,116329,126192,1015,,,2022/3/8,2023/6/20,5.4,13,119,0,0,1980,3.5g,"
Z世代とミレニアル世代から圧倒的な人気を誇るクリエイター、五彩緋夏プロデュース。マットなのにティント＆落ちにくいのに潤うを叶えたリップです。宝石と春夏秋冬をイメージした色味は自分の似合うが見つかる似合わせカラー。",,"
1cmほどくり出してお使いください。",,"
お肌に異常が生じていないかよく注意して使用してください。化粧品がお肌に合わないとき即ち次のような場合には、使用を中止してください。そのまま使用を続けますと、症状を悪化させることがありますので、皮ふ科専門医等にご相談されることをおすすめします。(1)使用中、赤味、はれ、かゆみ、刺激、色抜け(白斑等)や黒ずみ等の異常があらわれた場合(2)使用したお肌に、直射日光があたって(1)のような異常があらわれた場合【保管及び取り扱い時の注意事項】・お子様の手が触れない所に保管してください。・開封後はフタをしっかり閉めて保管してください。・直射日光や極端に高温、低温な場所を避けて保管してください。・本品は食べられません。",
10196263,グラスティングウォーターグロス,110739,118627,1016,,4582356617300,,2020/8/7,4.7,13,283,0,0,1210,4.3g,"
全3色
透明な光沢が唇を包むウォーターグロス。さざ波のように美しくきらめき、どんなリップと組み合わせてもキレイに見せ、プランプ効果でボリューム感ある唇に。","水添ポリイソブテン、リンゴ酸ジイソステアリル、オクチルドデカノール、トリ(カプリル/カプリン酸)グリセリル、ヒドロキシステアリン酸エチルヘキシル、乳酸メンチル、ジメチルシリルカシリカ、1,2-ヘキサンジオール、パルミチン酸デキストリン、ジブチルラウロイルグルタミド、ジブチルエチルヘキサノイルグルタミド、香料、ホウケイ酸(CA/Na)、酸化チタン、酸化スズ、ハナスゲ根エキス、アーモンド油",,,,https://www.cosme.com/products/detail.php?product_id=203841
10197745,ジューシーラスティングティント Sparkling Juicy,110739,118627,1015,1016,4582356617386,,,5.0,13,295,0,0,,,"
こちらの商品情報は公式情報確認中または確認前となり、メンバーさんによる登録を含みます。
詳細はこちら",,,,,https://www.cosme.com/products/detail.php?product_id=215192
10229250,ラスティング フィニッシュ オイルモイスト ティント C,6923,3510,1015,,3616303399849,2022/11/18,,4.7,13,145,0,0,1760,3g,"
全10色
8種類の植物オイル*1配合でこっくりとした濃厚な質感でじゅわっと色付き、ふっくらとしたツヤのある仕上がりが魅力のオイルティント。つけたてのキレイな発色・潤いを8時間*2キープします。リップベースやリップバームを使用せずにそのまま使える高保湿ティントです。*1美容液成分(保湿)：ホホバ油、アーモンド油、オリーブ油、マカデミア種子油、ペルシアグルミ種子油、ヘーゼルナッツ種子油、シア脂、ヤシ油 *2リンメル調べ。最長の場合においては個人差があります。",リンゴ酸ジイソステアリル、エチルヘキサン酸セテアリル、トリイソステアリン酸ポリグリセリル-2、ダイマージリノール酸(フィトステリル/イソステアリル/セチル/ステアリル/ベヘニル)、合成ワックス、ビスジグリセリルポリアシルアジペート-2、マイクロクリスタリンワックス、ジメチルシリル化シリカ、カプリリルグリコール、酢酸トコフェロール、エチルヘキシルグリセリン、トリエトキシカプリリルシラン、ホホバ油、アーモンド油、オリーブ油、マカデミア種子油、ペルシアグルミ種子油、ヘーゼルナッツ種子油、シア脂、ヤシ油.[+/-]赤201、赤202、赤223、赤226、青1、黄4、黄5、酸化チタン、酸化鉄、水酸化Al.,,,,https://www.cosme.com/products/detail.php?product_id=279993
10225312,ペタルソフト リップスティック クレヨン,102674,1705,1015,,4535683990073,2022/9/7,2023/2/1,4.9,13,161,0,0,4180,2g,"
花びらのように繊細な色彩と潤いで唇を包み込み、抜け感のあるオシャレな印象に仕上げてくれるシアーマットリップ。唇に直接のせるだけで、だれでも簡単に指でポンポンとなじませたようなラフな仕上がりを楽しめます。植物由来の保湿成分を配合しているため、リップメイクを楽しみながら同時に唇をケア。ふんわり潤う、可憐な色彩と心地よい仕上りが続きます。","トリ(カプリル酸/カプリン酸)グリセリル,トリイソステアリン酸トリメチロールプロパン,ポリエチレン,マイカ,エチルヘキサン酸セチル,テトライソステアリン酸ペンタエリスリチル,シリカ,(C20-40)アルコール,ヘキサ(ヒドロキシステアリン酸/ステアリン酸/ロジン酸)ジペンタエリスリチル,イソドデカン,水添ポリシクロペンタジエン,ジメチルシリル化シリカ,ジステアルジモニウムヘクトライト,シア脂,酢酸トコフェロール,マンゴー種子脂,アスコルビン酸テトラヘキシルデシル,炭酸プロピレン,アルミナ,ヨーロッパキイチゴ種子油,セタノール,酸化鉄,酸化チタン,赤104(1),赤226",,,,https://www.cosme.com/products/detail.php?product_id=266653
10230611,RMK ザ マット リップカラー,102763,29,1015,,4973167087732,2023/1/6,,5.5,13,65,0,0,3850,,"
クリーミィな塗り心地とパウダリーな仕上がりを両立したモダンに主張する新感覚の口紅です。ファーストタッチは、するするとなめらかに唇をすべり、いつまでもつけていたくなる軽やかさとうるおいで守られているような心地よさ。均ーなカラー膜が唇にフィットして、唇自体の質感をぼかしながら包み込んでくれる高発色。唇を動かしてもにじみにくく、コントロールしやすいやわらかさなのにつけたての美しいリップメイクはキープ。",,,,,"javascript:tb_show('','/dialog/shopping-link/index/productId/10230611?KeepThis=true&TB_iframe=true&height=240&width=386')"
10242683,ちふれ ティント リップ ジェル,34,299,1015,1016,4974972280318,2023/9/1,,5.2,12,113,0,0,1100,,"
単色でも仕込み使いでも、長時間淡いピンク色の血色感を維持します。お使いのリップの上に重ねて使うと、グロスのようなつやとニュアンスチェンジをお楽しみいただけます。唇の細かいところまでぬりやすい、コシとしなやかさのバランスが絶妙なチップです。","着色成分:マイカ　適量,　酸化チタン　適量,　酸化鉄　適量,　橙201　適量,　青1　適量,　赤202　適量　油性エモリエント成分:ヘキサ(ヒドロキシステアリン酸/ステアリン酸/ロジン酸)ジペンタエリスリチル　21.00%,　リンゴ酸ジイソステアリル　14.00%,　トリイソステアリン酸ポリグリセリル-2　9.56%,　ミネラルオイル　5.70%,　トリ(カプリル酸/カプリン酸)グリセリル　5.00%,　テトラ(ヒドロキシステアリン酸/イソステアリン酸)ジペンタエリスリチル　4.00%,　マカデミア種子油　1.00%,　ジメチコン　0.20%　感触改良成分:シリカ　1.00%　保湿成分:ペンチレングリコール　0.50%　増粘剤:ジメチルシリル化シリカ　2.00%,　パルミチン酸デキストリン　1.00%　防腐剤:フェノキシエタノール　適量,　メチルパラベン　適量　製品の酸化防止剤:トコフェロール　適量　表面処理剤:水酸化Al　適量　基剤:水添ポリイソブテン　全量を100%とする",,,,https://www.cosme.com/products/detail.php?product_id=306207
10176457,ゼロベルベットティント,110739,118627,1015,,8809625241261,2019/11/21,,4.8,12,790,0,0,1320,5.5g,"
軽くふわっさらっとした唇を表現。なめらかにどこまでも薄く密着し、様々な表現を可能にするテクスチャーです。完全なマットではない、ほんのりツヤのある、セミマットタイプ。",ジメチコン、ジメチコンクロスポリマー、トリイソステアリン酸ポリグリセリル-2、酸化鉄、トリベヘニン、黄4、リンゴ酸ジイソステアリル、セチルPEG/PPG-10/1ジメチコン、(VP/ヘキサデセン)コポリマー、酸化チタン、(アクリル酸ブチル/アクリル酸ヒドロキシプロピルジメチコン)コポリマー、赤202、ジイソステアリン酸ポリグリセリル-2、イソドデカン、(メタクリル酸イソブチル/アクリル酸ビスヒドロキシプロピルジメチコン)コポリマー、香料、デヒドロ酢酸、水、グリセリン、BG、パルミチン酸スクロース、水添レシチン、マカデミア種子油、オリーブ果実油、ホホバ種子油、ブドウ種子油、シロバナワタ種子エキス,,,,https://www.cosme.com/products/detail.php?product_id=182948
10188703,リップ ライナー,34,299,1017,,4974972280615,2020/3/1,,4.7,12,194,0,1,572,,"
リニューアル発売
全3色
なめらかな芯でするする描ける、美しい輪郭が続くリップライナー。軽いタッチで美しく発色。削らず使えるくり出しタイプです。持ち運びに便利で、衛生的に使えるキャップ付。",着色成分 酸化チタン 適量 、 酸化鉄 適量 、 マイカ 適量 、 赤202 適量 油性エモリエント成分 リンゴ酸ジイソステアリル 15.20% 、 ポリエチレン 9.12% 、 イソノナン酸イソノニル 7.60% 、 セレシン 5.85% 、 ヒドロキシアルキル(C16-18)ヒドロキシダイマージリノレイルエーテル 4.92% 、 スクワラン 4.56% 、 マイクロクリスタリンワックス 4.10% 、 オリーブ果実油 3.72% 製品の酸化防止剤 トコフェロール 1.16% 表面処理剤 水酸化Al 適量 成分の酸化防止剤 BHT 適量 基剤 (ジイソステアリン酸/水添ロジン酸)グリセリル 全量を100%とする,"
・芯を2mmくらい出してお使いください。
・使いはじめは、手の甲などでならして、描きやすいように芯先をととのえてからお使いください。
・ご使用後は芯をもとに戻し、キャップをして保管してください。",,,https://www.cosme.com/products/detail.php?product_id=197449
10171044,ヴィセ アヴァン リップ＆アイカラー ペンシル,3,26,1049,1017,4971710494907,2019/8/21,2021/7/1,4.9,12,671,0,1,1320,1.2g,"
目もとに口もとに自由自在。するする描けて、ライナーとしても、ぼかしても楽しめるマルチカラーペンシルです。マットタイプと輝度の高いパールタイプの2種の質感。色と質感で、表現の幅を広げます。オイル成分を贅沢に配合。ひっかかることなく、美しいラインがなめらかに描けます。塗布膜が薄く、まぶたにも唇にもぴったりと密着します。汗・水・涙に強いウォータープルーフタイプ。無香料",シクロペンタシロキサン、トリメチルシロキシケイ酸、トリイソステアリン酸ポリグリセリル-2、ポリエチレン、ホウケイ酸 (Ca/Al) 、合成金雲母、キャンデリラロウ、セスキイソステアリン酸ソルビタン、トリ (カプリル酸/カプリン酸/ミリスチン酸/ステアリン酸) グリセリル、トコフェロール、加水分解コラーゲン、シリカ、ジメチコン、ミネラルオイル、酸化スズ、水酸化Al、マイカ、酸化チタン、酸化鉄,"
目もとにお使いの場合：まぶたのきわにそって描きます。まぶた全体にぼかすこともできます。
唇にお使いの場合：唇の輪郭にそって描きます。唇全体にぼかして、リップカラーとして使うこともできます。
ぼかし方：時間が経つとぼかしづらくなりますので、描いた後すぐに指でぼかしてください。",,,"javascript:tb_show('','/dialog/shopping-link/index/productId/10171044?KeepThis=true&TB_iframe=true&height=240&width=386')"
10209301,ルージュアレーブル マット,191,112,1015,,4514254992593,2021/7/21,2023/10/21,5.7,12,125,0,0,6600,4g,"
光を纏ったマットな仕上がり、軽やかな心地よさ、あふれるうるおい。贅沢な色と上質な質感がしなやかな唇を演出し、肌までも明るく輝かせるラグジュアリールージュです。天然ローズオイルなどを調香した香り。",,,,,https://www.cosme.com/products/detail.php?product_id=235620
10242175,センシュアルフィッティンググロウティント,9164,7821,1015,1016,8809925124844,2023/9/1,2024/7/26,5.0,12,118,0,0,4400,5g,"
ひと塗りでジューシーなプラムカラーと
レイヤーリングもオススメしたいニュートラルピンクベージュの新２色登場

シームレスにフィット、なのに大胆な存在感
ボールドなグロウ感＆クリアな見たまま発色のグロウティント

シームレスにフィットするグロウ
ラスティンググレイズドグロウテクノロジーで、褪せにくいグロウ感がなめらかにフィットして持続。
どの角度から見ても美しいグロウ感を叶えます。

シアー～フルカバレッジまで自由自在のカラーリング
透明感あふれるクリアでブライトなカラーがヘルシーな血色感を与えます。
ピュアカラーテクノロジーで、重ね塗りしても見たままのカラーがステイ。
あえてティント効果を控えめにしたフォーミュラで、
シアーからフルカバレッジまで仕上がりも自由自在。
エフォートレスに伸び広がる、なめらかで心地よいフォーミュラ
ティントカラーミキシングテクニックを採用したフォーミュラ。
薄膜が唇の上でなめらかになじみ、重ね塗りしてもベタつきにくく心地よい仕上がりに。
植物由来成分のアーモンドオイル*1、ココナッツオイル*2配合でしっかりとした保湿感も与えます。",,"
付属のアプリケーターで、唇に適量を塗布してください",,,https://www.cosme.com/products/detail.php?product_id=307600
10195666,リップベルベティスト,784,656,1015,,4964596780769,2020/10/20,2023/10/17,4.6,12,388,0,0,1760,,"
ふわっとなめらかな濃密発色で唇に品を添える、新感覚レアベルベットリップ。ベルベットのようにふんわりなめらかなテクスチャーで、粉っぽさのない“レア感マット”な仕上がりを叶えます。唇にフィットする密着コーティング処方で、長時間ヨレずにつけたての色が長持ち。ハチミツ※、ワセリン※、アルガンオイル*を贅沢配合し、唇の潤いを守りカサつきを防ぎます。しっかり発色させて色気のある唇に、ぼかしを効かせてふんわりナチュラルな印象にも仕上げられます。
※保湿成分　*アルガニアスピノサ核油(保湿成分)",シクロペンタシロキサン、ジメチコン、ジフェニルシロキシフェニルトリメチコン、(ジメチコン/ビニルジメチコン)クロスポリマー、トリメチルシロキシケイ酸、(ジメチコン/フェニルビニルジメチコン)クロスポリマー、ハチミツ、ワセリン、アルガニアスピノサ核油、フェノキシエタノール、(+/-)ハイドロゲンジメチコン、黄4、黄5、酸化チタン、酸化鉄、水酸化Al、赤226,,,,https://www.cosme.com/products/detail.php?product_id=211808
10209265,フィクシングティント,9164,6100,1015,,8809820691540,2021/4/28,2022/10/7,5.4,12,520,0,0,1485,4g,"
きゅんと可愛さ続く、ふわわんリップ。見たままの高発色をフィックス。マスクとの摩擦にも強く、色移りしにくいマスクプルーフリップ。高い密着感とべたつきのない仕上がりで色落ちを抑え、美しい仕上がりを長時間キープ。唇にムラなくなめらかに広がり、見たままの高発色をフィックス。軽やかなソフトマット仕上げ。うるおいを感じさせるしっとりクリーミーな質感。表面はさらりと仕上げ、つけているのを忘れるほど軽やか。ふんわり色づくソフトマットなリップに。スモーキーなミュートカラー。素肌を美しく魅せてくれる落ち着いたミュートカラーで柔らかな印象に。どんなシーンにも使いやすく、ほどよい血色感を与えるスモーキーなくすみトーン。",,"
チップに適量をとり、唇の中心から全体へ塗布します。",,"
1. 唇に異常が生じていないかよく注意して使用してください。唇に合わない時は、ご使用をおやめください。
2. 乳幼児の手の届く場所、直射日光の当たる場所、高温多湿または極度に低温になる場所には置かないでください。",https://www.cosme.com/products/detail.php?product_id=280275
10250445,スチームマットヌードリップ,5,22,1015,,4973167533888,2024/3/23,,4.7,12,152,0,0,1650,,"
数量限定4色
スチームのようなふんわり感。
軽やかにのびて、ふわっと発色のヌードカラー系マットリップ。
＃極泥ラテリップ
●ベタつかず軽やかな仕上がり
●縦ジワまでもふわっと隠ぺい",リンゴ酸ジイソステアリル、ジメチコン、合成ワックス、イソノナン酸イソトリデシル、(ジメチコン/ビニルジメチコン)クロスポリマー、合成フルオロフロゴパイト、ダイマージリノール酸(フィトステリル/イソステアリル/セチル/ステアリル/ベヘニル)、キャンデリラロウ、シリカ、パラフィン、イソステアリン酸ソルビタン、マイクロクリスタリンワックス、(+/-)マイカ、酸化チタン、酸化鉄、水酸化Al、黄4、赤202,,,,https://www.cosme.com/products/detail.php?product_id=322740
10250778,30th ボリュームリップ メイカー,3,26,1031,1016,4971710573961,2024/1/16,,5.3,12,93,0,0,1540,6g,"
限定発売
パールがリッチにきらめき、ちゅるんと色気のある超ぽってり唇へ。
ボリュームをあたえ、立体感のある唇を叶える 30周年記念パールグロス
● ヴィセ 30 周年を記念するリップグロスです。透明度の高いグロスに多彩な
　パールをたっぷりと配合。ぽってりツヤめく色気のある唇に導きます。
● 密着性に優れたツヤ高いオイルを配合。グロスが唇へピタッと密着するため、
　ひと塗りで立体感のあるボリューミィな超ぽってり唇を叶えます。
● 力が加わると液状に変化するゲル化剤を配合。
　なめらかで軽い塗り心地なのに、ぽってり膜厚に仕上がります。
● 厳選したオイルを組み合わせることで、濁りのないクリアグロスを実現。
　パールの輝きをさらに美しく引き立てます。
● グロスを均一にたっぷり塗布できるスパチュラタイプのチップを採用。
　口紅の上から塗布しても、よれることなく美しく重ねることができます。
● 美容液成分配合。唇にうるおいをあたえ、あれ・乾燥を防ぎます。
● 無香料",ポリブテン・リンゴ酸ジイソステアリル・トリエチルヘキサノイン・テトライソステアリン酸ペンタエリスリチル・パルミチン酸デキストリン・ホウケイ酸(Ca/Al)・ヒアルロン酸Na・BHT・DPG・(エチレン/プロピレン)コポリマー・ジメチコン・ジメチルシリル化シリカ・スクワラン・トリイソステアリン酸イソプロピルチタン・トリイソステアリン酸ポリグリセリル-2・ハイドロゲンジメチコン・メチコン・酸化スズ・水酸化Al・フェノキシエタノール・酸化チタン・酸化鉄・黄4・赤202・赤226,"
● 付属のチップに適量をとり、唇に直接、または口紅のあとにお使いください。",ヒアルロン酸,,https://www.cosme.com/products/detail.php?product_id=319134
10189300,グラスティングウォーターティント,110739,118627,1016,,,,2020/8/7,5.0,11,1066,0,0,1320,4g,"
全5色
みずみずしい発色で唇を包むウォーターティント。水膜のようなクリアな光沢感、塗った瞬間唇に定着し色落ちしにくく、べたつかずに潤うティント。",,,,,
10166090,メルティールミナスルージュ,39,68,1015,,4901008312224,2019/4/1,2021/4/10,4.5,11,1814,0,0,880,,"
とろける生レアルージュ。唇の上でとろけて密着するなめらかな質感ルージュ。グロッシーオイル配合でみずみずしく上品なツヤ感を演出。ワセリンが唇をしっかり保湿し、ふっくらとハリのある仕上がりに。※一部のカラーはティントタイプです。",トリエチルヘキサノイン、リンゴ酸ジイソステアリル、ワセリン、イソステアリン酸水添ヒマシ油、ダイマージリノール酸水添ヒマシ油、合成ワックス、ヘキサ(ヒドロキシステアリン酸/ステアリン酸/ロジン酸)ジペンタエリスリチル、ミツロウ、(HDI/トリメチロールヘキシルラクトン)クロスポリマー、メタクリル酸メチルクロスポリマー、(エチレン/プロピレン)コポリマー、ミネラルオイル、キャンデリラロウエステルズ、ヒマワリ種子ロウ、ペンタステアリン酸ポリグリセリル-10、トコフェロール、グリチルレチン酸ステアリル、スクワラン、セラミドNP、ナイアシンアミド、酸化チタン、黄4、酸化鉄、赤201、青1、赤202、水酸化Al、赤223,,"無香料
アルコールフリー
パラベンフリー","
本品は非常に柔らかい口紅です。以下の点にご注意下さい。
・高温・多湿・直射日光を避けて保管して下さい。
・2～3㎜程度繰り出してご使用下さい。
・中身が側面容器と擦れて削れる可能性があります。
　ご使用後は、容器のふちを拭いてからしっかりキャップをお閉め下さい。",https://www.cosme.com/products/detail.php?product_id=192135
10176454,ゼロマットリップスティック,110739,118627,1015,,4582356612817,,,4.6,11,224,0,0,,3g,"
こちらの商品情報は公式情報確認中または確認前となり、メンバーさんによる登録を含みます。
詳細はこちら全20色
塗っていないような軽いタッチ感と軽くフィットする密着力。角質が目立たなく滑らかに塗れます。",,,,,https://www.cosme.com/products/detail.php?product_id=291293
10227575,ジューシーデューイティント,114967,123482,1015,1016,8809581532588,,,5.0,11,108,0,0,,,"
こちらの商品情報は公式情報確認中または確認前となり、メンバーさんによる登録を含みます。
詳細はこちら",,,,,https://www.cosme.com/products/detail.php?product_id=281830
10167922,ザ･リップ ボリューマイザー,398,643,1031,1016,0747930098928,2019/5/1,,5.4,11,151,0,0,9350,7ml,"
リップの下地として、ふっくらと整えるトリートメントとして、ツヤを与えるグロスとしても使えるリップセラム。きらめくツヤで唇を整えます。海藻などからなる独自の保湿成分ミラクル ブロスTMが配合されていることで唇をきらめくツヤへと仕上げます。水分で癒された唇はふっくらとし、乾燥などの外的ダメージから唇を守り、みずみずしく、ふっくらとして若々しいいきいきとした印象へと導きます。",,,,,"javascript:tb_show('','/dialog/shopping-link/index/productId/10167922?KeepThis=true&TB_iframe=true&height=240&width=386')"
10225927,ルージュ ピュールクチュール ザ ボールド,114,99,1015,,3614273056526,2022/9/23,2024/3/1,5.4,11,75,0,0,6050,,"
見たままの鮮やかなカラーがワンストロークで叶う、ハイカバレッジな発色のリップスティック。唇に色を埋め込んでいくような濃密さがありながら、重量感を感じさせないフィット感と軽いつけ心地。強すぎることなく、物足りなさも感じない究極のバランス。独自の艶フィルム処方で、鮮烈な発色と究極の艶を実現。薄膜で唇にフィットして、濃密な発色とは裏腹の軽いつけ心地。つけたてのカラーの美しさが5時間*持続します。リップトリートメント効果の高いスキンケア成分を約40％配合。ふっくらと潤いに満ち溢れる唇に整えて、発色と艶の美しさ、心地よさを10時間*持続。ラグジュアリーとエッジィがシンクロする、アイコニックなスクエアパッケージ。
*メーカー調べ",,,,,https://www.cosme.com/products/detail.php?product_id=270708
